date,value
2024-07-25,3.4892
2024-07-26,3.509
2024-07-27,3.5108
2024-07-28,3.5083
2024-07-29,3.519
2024-07-30,3.5003
2024-07-31,3.4849
2024-08-01,3.4908
2024-08-02,3.4731
2024-08-03,3.4505
2024-08-04,3.4276
2024-08-05,3.4232
2024-08-06,3.4251
2024-08-07,3.4158
2024-08-08,3.4381
2024-08-09,3.4619
2024-08-10,3.4849
2024-08-11,3.4763
2024-08-12,3.4609
2024-08-13,3.4744
2024-08-14,3.4731
2024-08-15,3.4912
2024-08-16,3.4657
2024-08-17,3.4447
2024-08-18,3.4588
2024-08-19,3.4328
2024-08-20,3.4076
2024-08-21,3.4
2024-08-22,3.405
2024-08-23,3.3849
2024-08-24,3.3705
2024-08-25,3.3879
2024-08-26,3.3896
2024-08-27,3.3964
2024-08-28,3.3864
2024-08-29,3.4095
2024-08-30,3.4051
2024-08-31,3.4184
2024-09-01,3.4279
2024-09-02,3.409
2024-09-03,3.418
2024-09-04,3.4129
2024-09-05,3.4268
2024-09-06,3.4107
2024-09-07,3.4164
2024-09-08,3.4098
2024-09-09,3.388
2024-09-10,3.362
2024-09-11,3.3591
2024-09-12,3.3793
2024-09-13,3.3719
2024-09-14,3.3535
2024-09-15,3.3687
2024-09-16,3.3772
2024-09-17,3.3541
2024-09-18,3.3746
2024-09-19,3.3699
2024-09-20,3.3638
2024-09-21,3.3758
2024-09-22,3.3993
2024-09-23,3.4197
2024-09-24,3.3938
2024-09-25,3.385
2024-09-26,3.4005
2024-09-27,3.3761
2024-09-28,3.4008
2024-09-29,3.4077
2024-09-30,3.4012
2024-10-01,3.3878
2024-10-02,3.3924
2024-10-03,3.3945
2024-10-04,3.3966
2024-10-05,3.4147
2024-10-06,3.3912
2024-10-07,3.3682
2024-10-08,3.3431
2024-10-09,3.3307
2024-10-10,3.3391
2024-10-11,3.3443
2024-10-12,3.327
2024-10-13,3.3144
2024-10-14,3.3263
2024-10-15,3.3225
2024-10-16,3.3194
2024-10-17,3.3126
2024-10-18,3.2937
2024-10-19,3.3069
2024-10-20,3.3117
2024-10-21,3.2892
2024-10-22,3.3064
2024-10-23,3.2955
2024-10-24,3.2725
2024-10-25,3.295
2024-10-26,3.3075
2024-10-27,3.2996
2024-10-28,3.2977
2024-10-29,3.2796
2024-10-30,3.3017
2024-10-31,3.2842
2024-11-01,3.3034
2024-11-02,3.2801
2024-11-03,3.285
2024-11-04,3.2821
2024-11-05,3.2957
2024-11-06,3.295
2024-11-07,3.2811
2024-11-08,3.2996
2024-11-09,3.3208
2024-11-10,3.3369
2024-11-11,3.3224
2024-11-12,3.297
2024-11-13,3.3066
2024-11-14,3.3213
2024-11-15,3.3348
2024-11-16,3.3525
2024-11-17,3.3395
2024-11-18,3.3503
2024-11-19,3.3443
2024-11-20,3.3668
2024-11-21,3.3707
2024-11-22,3.3611
2024-11-23,3.337
2024-11-24,3.3508
2024-11-25,3.346
2024-11-26,3.3395
2024-11-27,3.3481
2024-11-28,3.3253
2024-11-29,3.306
2024-11-30,3.3016
2024-12-01,3.2843
2024-12-02,3.2988
2024-12-03,3.3115
2024-12-04,3.2958
2024-12-05,3.2982
2024-12-06,3.2972
2024-12-07,3.2767
2024-12-08,3.272
2024-12-09,3.2909
2024-12-10,3.286
2024-12-11,3.287
2024-12-12,3.2973
2024-12-13,3.3036
2024-12-14,3.3128
2024-12-15,3.329
2024-12-16,3.3405
2024-12-17,3.329
2024-12-18,3.3229
2024-12-19,3.3284
2024-12-20,3.3314
2024-12-21,3.3168
2024-12-22,3.2948
2024-12-23,3.3102
2024-12-24,3.3315
2024-12-25,3.3317
2024-12-26,3.3556
2024-12-27,3.3726
2024-12-28,3.3691
2024-12-29,3.3523
2024-12-30,3.3748
2024-12-31,3.3492
2025-01-01,3.3724
2025-01-02,3.3967
2025-01-03,3.3751
2025-01-04,3.3788
2025-01-05,3.3561
2025-01-06,3.3618
2025-01-07,3.3669
2025-01-08,3.3631
2025-01-09,3.3573
2025-01-10,3.3451
2025-01-11,3.3435
2025-01-12,3.3229
2025-01-13,3.3427
2025-01-14,3.3563
2025-01-15,3.364
2025-01-16,3.3682
2025-01-17,3.3664
2025-01-18,3.3772
2025-01-19,3.3833
2025-01-20,3.3961
2025-01-21,3.3743
2025-01-22,3.3644
2025-01-23,3.3803
2025-01-24,3.3775
2025-01-25,3.4017
2025-01-26,3.4222
2025-01-27,3.403
2025-01-28,3.4264
2025-01-29,3.4284
2025-01-30,3.4423
2025-01-31,3.4258
2025-02-01,3.4231
2025-02-02,3.4366
2025-02-03,3.4332
2025-02-04,3.437
2025-02-05,3.4477
2025-02-06,3.4377
2025-02-07,3.4188
2025-02-08,3.4305
2025-02-09,3.4078
2025-02-10,3.4129
2025-02-11,3.3954
2025-02-12,3.397
2025-02-13,3.3742
2025-02-14,3.3681
2025-02-15,3.3801
2025-02-16,3.3663
2025-02-17,3.3686
2025-02-18,3.3731
2025-02-19,3.3843
2025-02-20,3.402
2025-02-21,3.3975
2025-02-22,3.4089
2025-02-23,3.3975
2025-02-24,3.3876
2025-02-25,3.3715
2025-02-26,3.3461
2025-02-27,3.366
2025-02-28,3.3527
2025-03-01,3.3338
2025-03-02,3.318
2025-03-03,3.3386
2025-03-04,3.3392
2025-03-05,3.36
2025-03-06,3.3616
2025-03-07,3.3849
2025-03-08,3.3621
2025-03-09,3.3799
2025-03-10,3.3748
2025-03-11,3.3949
2025-03-12,3.3889
2025-03-13,3.4024
2025-03-14,3.4046
2025-03-15,3.4145
2025-03-16,3.4031
2025-03-17,3.4268
2025-03-18,3.4206
2025-03-19,3.4019
2025-03-20,3.3974
2025-03-21,3.4164
2025-03-22,3.4096
2025-03-23,3.3848
2025-03-24,3.3845
2025-03-25,3.4055
2025-03-26,3.4157
2025-03-27,3.4061
2025-03-28,3.389
2025-03-29,3.3677
2025-03-30,3.3717
2025-03-31,3.3878
2025-04-01,3.4015
2025-04-02,3.4205
2025-04-03,3.4032
2025-04-04,3.3796
2025-04-05,3.3653
2025-04-06,3.3877
2025-04-07,3.3986
2025-04-08,3.3787
2025-04-09,3.3966
2025-04-10,3.4026
2025-04-11,3.3923
2025-04-12,3.3698
2025-04-13,3.394
2025-04-14,3.4086
2025-04-15,3.4118
2025-04-16,3.394
2025-04-17,3.4118
2025-04-18,3.4068
2025-04-19,3.4291
2025-04-20,3.4297
2025-04-21,3.4304
2025-04-22,3.4546
2025-04-23,3.4562
2025-04-24,3.4513
2025-04-25,3.4641
2025-04-26,3.4753
2025-04-27,3.4657
2025-04-28,3.4409
2025-04-29,3.4619
2025-04-30,3.4671
2025-05-01,3.473
2025-05-02,3.4634
2025-05-03,3.4606
2025-05-04,3.4755
2025-05-05,3.4975
2025-05-06,3.4898
2025-05-07,3.5154
2025-05-08,3.4907
2025-05-09,3.5112
2025-05-10,3.5017
2025-05-11,3.4915
2025-05-12,3.4704
2025-05-13,3.4833
2025-05-14,3.457
2025-05-15,3.4719
2025-05-16,3.4513
2025-05-17,3.4718
2025-05-18,3.4789
2025-05-19,3.4945
2025-05-20,3.5013
2025-05-21,3.5265
2025-05-22,3.5436
2025-05-23,3.5237
2025-05-24,3.55
2025-05-25,3.5426
2025-05-26,3.5688
2025-05-27,3.561
2025-05-28,3.54
2025-05-29,3.5349
2025-05-30,3.5367
2025-05-31,3.5211
2025-06-01,3.5085
2025-06-02,3.5315
2025-06-03,3.5432
2025-06-04,3.5333
2025-06-05,3.5229
2025-06-06,3.5201
2025-06-07,3.5117
2025-06-08,3.5046
2025-06-09,3.5221
2025-06-10,3.5458
2025-06-11,3.567
2025-06-12,3.5454
2025-06-13,3.5412
2025-06-14,3.5214
2025-06-15,3.5352
2025-06-16,3.5094
2025-06-17,3.5276
2025-06-18,3.5166
2025-06-19,3.5273
2025-06-20,3.5154
2025-06-21,3.4941
2025-06-22,3.4681
2025-06-23,3.4838
2025-06-24,3.4658
2025-06-25,3.4477
2025-06-26,3.4662
2025-06-27,3.4787
2025-06-28,3.4561
2025-06-29,3.4686
2025-06-30,3.4435
2025-07-01,3.433
2025-07-02,3.4429
2025-07-03,3.4422
2025-07-04,3.4372
2025-07-05,3.4133
2025-07-06,3.4033
2025-07-07,3.3978
2025-07-08,3.372
2025-07-09,3.3715
2025-07-10,3.3675
2025-07-11,3.3922
2025-07-12,3.4031
2025-07-13,3.387
2025-07-14,3.3989
2025-07-15,3.3986
2025-07-16,3.3852
2025-07-17,3.3661
2025-07-18,3.3485
2025-07-19,3.3331
2025-07-20,3.3409
2025-07-21,3.3646
2025-07-22,3.3634
2025-07-23,3.3585
2025-07-24,3.3377
2025-07-25,3.3535
2025-07-26,3.3424
2025-07-27,3.3621
2025-07-28,3.366
2025-07-29,3.3519
2025-07-30,3.352
2025-07-31,3.3635
2025-08-01,3.3808
2025-08-02,3.3755
2025-08-03,3.3769
2025-08-04,3.3817
2025-08-05,3.4052
2025-08-06,3.3816
2025-08-07,3.3664
2025-08-08,3.3674
2025-08-09,3.3881
2025-08-10,3.3975
2025-08-11,3.401
2025-08-12,3.4153
2025-08-13,3.3999
2025-08-14,3.4193
2025-08-15,3.4423
2025-08-16,3.4341
2025-08-17,3.4254
2025-08-18,3.434
2025-08-19,3.4557
2025-08-20,3.4784
2025-08-21,3.4665
2025-08-22,3.4436
2025-08-23,3.4537
2025-08-24,3.4447
2025-08-25,3.4218
2025-08-26,3.3969
2025-08-27,3.4155
2025-08-28,3.4059
2025-08-29,3.4064
2025-08-30,3.3979
2025-08-31,3.4127
2025-09-01,3.4281
2025-09-02,3.4353
2025-09-03,3.4455
2025-09-04,3.4403
2025-09-05,3.4336
2025-09-06,3.456
2025-09-07,3.4469
2025-09-08,3.4266
2025-09-09,3.4208
2025-09-10,3.4285
2025-09-11,3.4312
2025-09-12,3.4185
2025-09-13,3.4315
2025-09-14,3.4345
2025-09-15,3.4173
2025-09-16,3.3962
2025-09-17,3.3962
2025-09-18,3.4187
2025-09-19,3.4291
2025-09-20,3.4534
2025-09-21,3.4322
2025-09-22,3.4165
2025-09-23,3.4097
2025-09-24,3.388
2025-09-25,3.3758
2025-09-26,3.3776
2025-09-27,3.382
2025-09-28,3.3847
2025-09-29,3.398
2025-09-30,3.3731
2025-10-01,3.3793
2025-10-02,3.382
2025-10-03,3.3982
2025-10-04,3.421
2025-10-05,3.4277
2025-10-06,3.4451
2025-10-07,3.4354
2025-10-08,3.4433
2025-10-09,3.4603
2025-10-10,3.4818
2025-10-11,3.498
2025-10-12,3.5242
2025-10-13,3.5142
2025-10-14,3.5315
2025-10-15,3.5244
2025-10-16,3.5016
2025-10-17,3.5144
2025-10-18,3.5328
2025-10-19,3.5235
2025-10-20,3.5435
2025-10-21,3.5369
2025-10-22,3.5493
2025-10-23,3.5286
2025-10-24,3.5327
2025-10-25,3.5129
2025-10-26,3.4912
2025-10-27,3.4692
2025-10-28,3.4572
2025-10-29,3.4543
2025-10-30,3.47
2025-10-31,3.4611
2025-11-01,3.4542
2025-11-02,3.4793
2025-11-03,3.4955
2025-11-04,3.52
2025-11-05,3.5097
2025-11-06,3.5211
2025-11-07,3.5204
2025-11-08,3.5125
2025-11-09,3.5067
2025-11-10,3.5059
2025-11-11,3.4838
2025-11-12,3.4726
2025-11-13,3.4937
2025-11-14,3.5124
2025-11-15,3.5208
2025-11-16,3.5343
2025-11-17,3.5325
2025-11-18,3.5469
2025-11-19,3.5285
2025-11-20,3.508
2025-11-21,3.5025
2025-11-22,3.5168
2025-11-23,3.4949
2025-11-24,3.4975
2025-11-25,3.4751
2025-11-26,3.4638
2025-11-27,3.4812
2025-11-28,3.4817
2025-11-29,3.4959
2025-11-30,3.4947
2025-12-01,3.5112
2025-12-02,3.494
2025-12-03,3.5038
2025-12-04,3.504
2025-12-05,3.5252
2025-12-06,3.503
2025-12-07,3.5087
2025-12-08,3.4832
2025-12-09,3.4645
2025-12-10,3.4853
2025-12-11,3.4923
2025-12-12,3.5155
2025-12-13,3.5144
2025-12-14,3.5292
2025-12-15,3.514
2025-12-16,3.5065
2025-12-17,3.5139
2025-12-18,3.5112
2025-12-19,3.4942
2025-12-20,3.4817
2025-12-21,3.507
2025-12-22,3.487
2025-12-23,3.4651
2025-12-24,3.4843
2025-12-25,3.4655
2025-12-26,3.4466
2025-12-27,3.4368
2025-12-28,3.4408
2025-12-29,3.4329
2025-12-30,3.4378
2025-12-31,3.412
2026-01-01,3.3876
2026-01-02,3.4114
2026-01-03,3.4001
2026-01-04,3.4023
2026-01-05,3.3838
2026-01-06,3.3902
2026-01-07,3.3655
2026-01-08,3.383
2026-01-09,3.4062
2026-01-10,3.4207
2026-01-11,3.4321
2026-01-12,3.432
2026-01-13,3.4445
2026-01-14,3.4674
2026-01-15,3.4768
2026-01-16,3.4841
2026-01-17,3.499
2026-01-18,3.5177
2026-01-19,3.5299
2026-01-20,3.5239
2026-01-21,3.543
2026-01-22,3.5168
2026-01-23,3.5395
2026-01-24,3.5272
2026-01-25,3.544
2026-01-26,3.5315
2026-01-27,3.5337
2026-01-28,3.5553
2026-01-29,3.5621
2026-01-30,3.5565
2026-01-31,3.5608
2026-02-01,3.5608
2026-02-02,3.5759
2026-02-03,3.566
2026-02-04,3.5762
2026-02-05,3.5924
2026-02-06,3.5711
2026-02-07,3.5454
2026-02-08,3.5202
2026-02-09,3.4962
2026-02-10,3.5193
2026-02-11,3.5107
2026-02-12,3.5242
2026-02-13,3.539
2026-02-14,3.5207
2026-02-15,3.5188
2026-02-16,3.5398
2026-02-17,3.5541
2026-02-18,3.57
2026-02-19,3.5493
2026-02-20,3.523
2026-02-21,3.544
2026-02-22,3.5455
2026-02-23,3.5248
2026-02-24,3.5094
2026-02-25,3.5061
2026-02-26,3.4901
2026-02-27,3.48
2026-02-28,3.5049
2026-03-01,3.516
2026-03-02,3.4952
2026-03-03,3.4707
2026-03-04,3.4867
2026-03-05,3.5103
2026-03-06,3.5297
2026-03-07,3.536
2026-03-08,3.5361
2026-03-09,3.5135
2026-03-10,3.4956
2026-03-11,3.4713
2026-03-12,3.4565
2026-03-13,3.4583
2026-03-14,3.4665
2026-03-15,3.4802
2026-03-16,3.4695
2026-03-17,3.4683
2026-03-18,3.4538
2026-03-19,3.4728
2026-03-20,3.4936
2026-03-21,3.4693
2026-03-22,3.4776
2026-03-23,3.4799
2026-03-24,3.4898
2026-03-25,3.4643
2026-03-26,3.4559
2026-03-27,3.4548
2026-03-28,3.452
2026-03-29,3.4728
2026-03-30,3.467
2026-03-31,3.462
2026-04-01,3.4473
2026-04-02,3.434
2026-04-03,3.409
2026-04-04,3.4107
2026-04-05,3.4088
2026-04-06,3.3847
2026-04-07,3.4018
2026-04-08,3.3881
2026-04-09,3.3711
2026-04-10,3.3783
2026-04-11,3.3828
2026-04-12,3.386
2026-04-13,3.4071
2026-04-14,3.4074
2026-04-15,3.4304
2026-04-16,3.4423
2026-04-17,3.4426
2026-04-18,3.4314
2026-04-19,3.4419
2026-04-20,3.4619
2026-04-21,3.4548
2026-04-22,3.4433
2026-04-23,3.4454
2026-04-24,3.4617
2026-04-25,3.4668
2026-04-26,3.4763
2026-04-27,3.4912
2026-04-28,3.4805
2026-04-29,3.4926
2026-04-30,3.477
2026-05-01,3.4853
2026-05-02,3.502
2026-05-03,3.5202
2026-05-04,3.531
2026-05-05,3.55
2026-03-31,3.35
2026-04-30,3.27,derived,manual:derived_v1
